CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
7718	13884	330	0.7393	74.037
7718	11190	330	0.9793	-88.053
9392	11190	330	0.9894	-44.026
7718	9392	330	0.9828	-44.027
3765	36714	332	0.9226	-0.031
3765	7009	332	0.9718	0.022
7539	13695	334	0.7817	-3.951
7539	18550	334	0.891	-17.966
7441	10425	334	0.8036	-35.977
3311	6914	334	0.8086	-35.977
3311	9781	334	0.8009	-49.993
5596	9781	334	0.7032	-160.047
6914	9781	334	0.9318	-14.016
9781	18550	334	0.7934	-5.999
5370	6914	334	0.7038	19.042
6914	13695	334	0.7355	-5.999
10425	13695	334	0.8957	-14.016
13695	18550	334	0.9456	-14.016
2373	5999	335	0.9573	15.995
2373	40494	335	0.9654	3.011
34436	39218	336	0.9436	-28.031
29180	39218	336	0.8806	-42.047
35384	39218	336	0.9745	-14.016
37534	39218	336	0.8963	-17.027
39218	39828	336	0.9729	-14.016
34436	35384	336	0.9513	-14.016
34436	39828	336	0.9315	-42.047
28478	34436	336	0.8472	-28.031
29180	34436	336	0.9351	-14.016
13523	18848	336	0.8581	-14.015
28478	29180	336	0.8969	-14.016
28478	35384	336	0.8215	-42.047
9903	28478	336	0.8363	-64.052
29180	35384	336	0.8967	-28.031
35384	39828	336	0.958	-28.031
29180	39828	336	0.8767	-56.063
9903	13523	336	0.8558	-14.016
13523	29180	336	0.8286	-64.053
28267	28511	337	0.8996	23.016
33914	39161	338	0.9233	141.019
33397	33914	338	0.9	-26.016
33914	35712	338	0.9421	-2.016
33914	36260	338	0.9533	-26.016
33914	37064	338	0.8861	-30.995
33397	35712	338	0.8985	-28.031
33397	36260	338	0.9078	-52.031
35712	36260	338	0.9055	-24.000
35243	37064	338	0.9633	-18.011
1576	5638	340	0.8754	46.006
2731	5638	340	0.8813	2.015
3841	5638	340	0.8844	-1.979
3008	5074	340	0.8644	31.990
5074	7396	340	0.9122	30.011
2042	3509	340	0.9278	0.000
2731	3509	340	0.8769	-26.016
2042	2731	340	0.8728	26.016
1576	2731	340	0.9179	43.990
1624	2731	340	0.8681	-17.974
3841	7396	340	0.903	-14.016
2731	3841	340	0.8666	3.995
19994	27332	342	0.8261	-128.047
19994	28424	342	0.8557	-186.089
31563	35557	342	0.8554	-100.052
32553	35557	342	0.9357	-172.073
33847	35557	342	0.8799	-14.015
33905	35557	342	0.8932	-158.057
34153	35557	342	0.9647	-86.036
34969	35557	342	0.8845	72.021
28699	35557	342	0.8312	-186.088
18037	19030	342	0.9833	-14.016
18236	19030	342	0.8833	30.010
19030	23469	342	0.9412	44.027
19030	25109	342	0.8359	-158.057
19030	31258	342	0.9339	30.012
31991	34494	342	0.8643	110.081
32941	34494	342	0.8982	168.123
33605	34494	342	0.918	-58.042
27332	34494	342	0.8007	-76.008
28424	34494	342	0.7835	-17.966
30580	34494	342	0.8781	-186.089
24930	27332	342	0.8369	-58.042
24930	29657	342	0.8201	110.081
24930	30878	342	0.8892	-186.089
24930	33605	342	0.7291	-76.008
27332	28424	342	0.8631	-58.042
27332	29657	342	0.7685	168.123
27332	30580	342	0.7475	110.081
27332	30878	342	0.9286	-128.047
27332	31991	342	0.9087	-186.089
27332	33605	342	0.7715	-17.966
18037	18236	342	0.9016	-44.026
18037	23469	342	0.9488	30.011
18037	25109	342	0.8965	-172.073
18037	25416	342	0.9377	-128.047
18037	31010	342	0.9107	-170.094
29739	29823	342	0.8287	44.027
25109	29739	342	0.8004	-72.058
25850	29739	342	0.8823	-28.031
28107	28699	342	0.9113	-158.058
28107	29464	342	0.9182	-14.016
28107	31015	342	0.925	-86.037
28107	32553	342	0.8822	-172.074
28107	33905	342	0.8499	-186.089
22766	28107	342	0.7993	-104.047
21457	28107	342	0.9321	-14.015
31015	33905	342	0.8607	-100.052
31563	33905	342	0.7381	58.005
32553	33905	342	0.8642	-14.016
33847	33905	342	0.7326	144.042
33905	34153	342	0.8765	-72.021
29464	33905	342	0.8652	-172.073
28699	29940	342	0.8502	190.084
22766	29940	342	0.8777	-72.021
25109	29940	342	0.7807	104.048
25416	29940	342	0.8854	60.022
21457	29940	342	0.8371	18.011
31015	32553	342	0.941	-86.037
31563	32553	342	0.9154	72.021
32553	33847	342	0.9161	-158.057
32553	34153	342	0.9632	-86.036
28699	32553	342	0.8715	-14.016
29464	32553	342	0.8969	-158.058
21457	32553	342	0.8258	-186.089
31015	31563	342	0.9299	-158.058
31015	34153	342	0.9084	-172.073
28699	31015	342	0.9241	72.021
29464	31015	342	0.9067	-72.021
22766	31015	342	0.7791	-190.084
21457	31015	342	0.8768	-100.052
29657	30580	342	0.925	-58.042
29657	33605	342	0.8802	-186.089
29657	36028	342	0.7727	14.016
21457	22766	342	0.8173	90.032
21457	28699	342	0.8985	-172.073
21457	29464	342	0.8118	-28.031
13559	21251	342	0.8007	-14.014
13559	22766	342	0.8189	-54.009
28424	30580	342	0.84	168.123
30580	33605	342	0.8827	-128.047
31563	34969	342	0.9454	-172.073
33847	34969	342	0.9761	-86.037
34153	34969	342	0.8904	-158.057
30878	31991	342	0.8595	-58.042
30878	33605	342	0.8796	110.081
18236	25850	342	0.8407	-172.074
28964	36028	342	0.9388	-14.015
23469	25416	342	0.9001	-158.059
25109	25416	342	0.8501	44.026
25416	28964	342	0.8301	110.082
25416	29823	342	0.8379	-72.057
25416	31010	342	0.8981	-42.047
28699	29464	342	0.7373	144.042
23469	31258	342	0.9081	-14.015
31991	33605	342	0.8149	168.123
28699	31563	342	0.9722	-86.037
28699	33847	342	0.9496	-172.073
28699	34153	342	0.8355	-100.052
29823	31010	342	0.8951	30.010
25109	29823	342	0.9136	-28.031
25850	29823	342	0.8923	15.995
31563	33847	342	0.9742	-86.036
31563	34153	342	0.8631	-14.016
25109	25850	342	0.8694	-44.027
31991	32941	342	0.8394	-58.042
28424	31991	342	0.8567	-128.048
33847	34153	342	0.8999	72.021
25109	31010	342	0.8332	1.979
28424	32941	342	0.8899	-186.089
4645	14076	343	0.8163	-42.047
14076	18679	343	0.8964	-14.016
30890	30907	344	0.9946	44.026
30907	30925	344	0.9851	-132.079
30907	30931	344	0.9923	44.026
30907	30979	344	0.981	88.052
30907	33580	344	0.99	-88.052
30890	30979	344	0.9696	132.078
30931	30979	344	0.9912	44.026
30979	31050	344	0.9874	44.026
30979	31107	344	0.9669	88.053
31050	31107	344	0.9857	44.026
30890	30931	344	0.9875	88.053
30925	30931	344	0.9702	176.105
30931	31050	344	0.9732	88.052
30931	33580	344	0.9797	-132.079
30890	33580	344	0.9931	-44.026
30925	33580	344	0.9933	44.027
30890	30925	344	0.9916	-88.053
30832	32481	345	0.836	44.026
2779	4469	346	0.9412	-14.016
4795	6626	346	0.9423	88.052
6626	10842	346	0.9522	-176.105
4668	4783	346	0.9752	-44.026
4783	4795	346	0.9557	-132.079
4783	6764	346	0.9543	88.053
4783	10194	346	0.9429	-176.105
4795	9215	346	0.9621	44.026
4795	10194	346	0.9838	-44.026
9215	10194	346	0.9508	-88.052
4344	4668	346	0.9571	-88.052
4668	6764	346	0.9807	44.026
2779	4344	346	0.9571	-44.026
4344	6764	346	0.9825	-44.026
43619	44709	347	0.9195	-72.058
33193	33983	349	0.7307	118.100
33983	36378	349	0.9516	-14.016
30258	33983	349	0.9592	-14.016
25990	33983	349	0.9016	-28.031
26007	33983	349	0.8368	-26.016
18399	33983	349	0.8493	-24.052
18922	33983	349	0.7828	-10.054
21471	33983	349	0.8387	-42.047
18922	25990	349	0.757	17.977
18922	30258	349	0.7786	3.962
18922	36378	349	0.7574	-24.070
30258	36378	349	0.8998	-28.031
25990	36378	349	0.826	-42.047
26007	36378	349	0.7827	-40.031
18399	36378	349	0.7829	-38.068
21471	36378	349	0.7472	-56.063
30258	33193	349	0.7574	-132.115
25990	33193	349	0.7238	-146.131
26007	33193	349	0.7377	-144.115
18399	21471	349	0.8103	17.995
18399	25990	349	0.8503	3.979
18399	26007	349	0.7888	1.964
18399	30258	349	0.8686	-10.036
25990	26007	349	0.8077	-2.015
26007	30258	349	0.8527	-12.000
21471	26007	349	0.7818	-16.031
25990	30258	349	0.9296	-14.016
21471	30258	349	0.8978	-28.031
21471	25990	349	0.8844	-14.016
3142	5186	350	0.8652	-14.016
8593	16128	350	0.8676	-17.027
8593	23704	350	0.8693	-18.011
8593	29326	350	0.8721	-32.026
3142	10740	350	0.893	-0.000
10740	16128	350	0.8944	-28.031
16128	23704	350	0.9756	-0.984
16128	29326	350	0.9832	-14.999
23704	29326	350	0.9835	-14.015
23704	35574	350	0.8676	-42.047
15653	15872	351	0.918	-32.026
15653	19316	351	0.9297	-14.016
19316	21449	351	0.9301	-32.027
15872	21449	351	0.9212	-14.016
15872	19316	351	0.8688	18.011
31595	31711	352	0.8647	3.993
31595	31761	352	0.8968	1.997
31595	33345	352	0.8086	37.955
31595	33408	352	0.7469	-6.035
20967	31595	352	0.7058	-4.022
17254	31595	352	0.7346	-5.982
25617	32672	352	0.9096	-28.069
33231	34064	352	0.8834	14.016
33345	34064	352	0.8724	-15.995
9764	17254	352	0.8191	3.959
15232	17254	352	0.8717	15.995
17254	20967	352	0.7418	-1.960
17254	33345	352	0.8057	31.973
17254	33408	352	0.722	-12.017
18893	20967	352	0.9541	14.016
18893	35029	352	0.7891	33.932
23693	25617	352	0.9357	-14.016
31711	33345	352	0.8527	33.961
31761	33345	352	0.8354	35.958
33231	33345	352	0.7473	30.011
33345	33408	352	0.9635	-43.990
33345	35029	352	0.9462	-14.016
20967	33345	352	0.7994	33.933
15232	33345	352	0.7662	47.968
31711	33408	352	0.7897	-10.029
31761	33408	352	0.7764	-8.032
20967	33408	352	0.8986	-10.057
17033	23693	352	0.8839	1.999
20967	31711	352	0.7192	-0.028
9764	20967	352	0.7607	1.999
15232	20967	352	0.729	14.035
33231	35029	352	0.8143	15.995
17033	18654	352	0.7595	42.010
31711	31761	352	0.9419	-1.997
9764	14012	352	0.7821	27.995
9764	15232	352	0.7942	-12.036
9764	18654	352	0.7592	13.979
14012	18654	352	0.9439	-14.016
28528	35970	355	0.9572	-28.031
35970	36819	355	0.8851	30.010
35970	37066	355	0.9264	44.026
6589	14097	355	0.8816	-42.047
27395	28528	355	0.9375	-58.042
27395	36819	355	0.9416	-56.063
24154	27395	355	0.9423	-17.027
21220	27395	355	0.8704	20.026
24154	28528	355	0.9064	-75.069
21205	24154	355	0.8866	78.069
27064	36819	355	0.8688	196.131
28528	36819	355	0.8936	1.979
36819	37066	355	0.9398	14.016
21205	36819	355	0.8726	4.979
27064	28528	355	0.8783	194.152
28528	37066	355	0.9113	15.995
21205	21220	355	0.9176	41.016
14097	21220	355	0.887	-75.068
14596	21220	355	0.8611	-17.026
8676	14097	355	0.8794	45.058
14097	14596	355	0.9104	-58.042
14097	21205	355	0.9459	-116.084
27064	36078	355	0.9718	-174.125
21205	27064	355	0.9363	-191.152
14596	21205	355	0.8937	-58.042
27228	42140	357	0.8375	-28.032
38895	41086	358	0.7337	-6.010
37132	37568	360	0.9332	-44.026
19370	35590	361	0.9807	-14.016
19370	23644	361	0.9378	-14.016
32103	35819	365	0.9548	14.017
32707	35819	365	0.9048	3.011
34452	35819	365	0.8899	-28.031
27315	35819	365	0.9676	-42.047
30468	35819	365	0.8972	29.974
35819	36136	365	0.9267	14.015
35819	39886	365	0.9358	-56.026
35819	40670	365	0.9682	42.047
35819	41669	365	0.954	-164.083
27060	39886	365	0.9095	-116.084
27060	39950	365	0.9805	0.000
25059	27060	365	0.8855	136.074
27315	30468	365	0.9009	-72.021
27315	32103	365	0.9237	-56.064
27315	32169	365	0.8888	56.063
27315	32707	365	0.9277	-45.058
27315	34452	365	0.9311	-14.016
27315	36136	365	0.9529	-28.032
27315	37343	365	0.9032	42.047
27315	39886	365	0.9335	-98.073
27315	40670	365	0.9987	0.000
27166	32169	365	0.9365	-18.011
27166	34452	365	0.9177	-88.089
27166	36720	365	0.8989	27.995
27166	37343	365	0.9091	-32.026
27166	38953	365	0.9341	0.000
15392	22650	365	0.8806	45.058
15392	27222	365	0.8898	-14.016
15392	32103	365	0.898	-11.006
15392	32707	365	0.926	0.000
32169	34452	365	0.9385	-70.078
34452	36136	365	0.934	-14.016
34452	37343	365	0.9696	56.063
34452	38953	365	0.8862	88.089
34452	39886	365	0.889	-84.057
34452	40670	365	0.935	14.016
34452	41669	365	0.9024	-192.115
32103	32707	365	0.967	11.006
32103	40670	365	0.9242	56.064
32103	41669	365	0.9185	-150.067
25059	37377	365	0.9427	-56.062
40777	41778	365	0.9678	26.016
41669	41778	365	0.9792	-17.027
32707	40670	365	0.9253	45.058
27222	32707	365	0.9653	14.016
20209	36136	365	0.8839	-46.042
40777	41669	365	0.9475	43.043
32169	36136	365	0.9131	-84.094
30468	36136	365	0.915	43.990
36136	37343	365	0.8902	70.079
36136	39886	365	0.9288	-70.041
36136	40670	365	0.9516	28.032
36136	41669	365	0.9375	-178.099
30468	39886	365	0.9491	-26.052
30468	40670	365	0.9036	72.022
30468	41669	365	0.9195	-134.109
30468	46954	365	0.8897	-180.260
25059	30468	365	0.8872	46.042
32169	36720	365	0.8855	46.005
32169	37343	365	0.9508	-14.016
32169	40670	365	0.891	-56.062
25059	39886	365	0.9165	19.990
29329	36328	365	0.9221	-14.016
36328	37343	365	0.8935	-15.995
39886	40670	365	0.935	98.073
39886	41669	365	0.9538	-108.057
39886	46954	365	0.9252	-154.209
41669	46954	365	0.9209	-46.151
37343	40670	365	0.9059	-42.047
27388	36720	365	0.918	0.000
3320	4450	367	0.9254	-44.026
9993	10008	368	0.8823	1.998
10008	10322	368	0.723	-2.015
10008	14562	368	0.8843	-14.016
9993	14527	368	0.9011	-14.016
10302	14527	368	0.7598	-12.000
10322	14527	368	0.7229	-13.999
14527	14562	368	0.7942	1.998
9993	10322	368	0.8925	-0.017
10322	14562	368	0.724	-12.001
10621	15847	369	0.8569	-28.032
6278	10621	369	0.9186	-14.016
26393	35428	370	0.9091	-0.000
3068	10145	371	0.8545	42.011
47834	48054	373	0.9083	41.027
34202	35260	374	0.8906	-44.026
41769	45037	376	0.962	30.011
42998	45037	376	0.9578	162.089
43013	45037	376	0.9659	74.037
43433	45037	376	0.9523	118.063
780	45037	376	0.9723	-94.150
44877	45037	376	0.9532	-88.052
44924	45037	376	0.989	-44.026
45037	45287	376	0.9895	-44.026
45037	45388	376	0.9746	-132.078
45037	47000	376	0.9649	-102.068
41769	45388	376	0.9548	-102.068
42998	45388	376	0.9862	30.011
43013	45388	376	0.9746	-58.042
43433	45388	376	0.9747	-14.016
44924	45388	376	0.9527	-176.105
45287	45388	376	0.9854	-88.052
45388	47000	376	0.974	30.010
45388	47112	376	0.9609	-14.016
41769	47000	376	0.9442	-72.058
42998	47000	376	0.9592	60.021
43013	47000	376	0.9579	-28.032
43433	47000	376	0.9517	15.995
780	47000	376	0.9637	-196.218
44924	47000	376	0.9412	-146.095
45287	47000	376	0.9728	-58.042
47000	47112	376	0.9475	-44.026
44795	44877	376	0.9626	-44.026
44795	44924	376	0.9325	-88.052
732	5948	376	0.9212	-132.077
780	5948	376	0.9094	-88.051
809	5948	376	0.9177	-44.025
5130	5948	376	0.9621	-44.026
5948	6836	376	0.9613	-44.026
5948	42998	376	0.9053	-168.188
5948	43433	376	0.8974	-124.161
41769	43433	376	0.9604	-88.052
42998	43433	376	0.9755	44.026
43013	43433	376	0.9718	-44.026
43433	45287	376	0.9631	74.037
43433	47112	376	0.9371	-28.032
732	5130	376	0.9231	-88.051
780	5130	376	0.9102	-44.025
809	5130	376	0.9335	0.001
5130	6836	376	0.9535	-88.053
44877	44924	376	0.9792	-44.026
41769	42998	376	0.9576	-132.078
41769	43013	376	0.967	-44.026
41769	44924	376	0.9448	74.037
41769	45287	376	0.966	-14.016
732	41769	376	0.9341	-168.187
780	41769	376	0.9619	-124.160
43013	44924	376	0.9433	118.063
732	44924	376	0.9325	-94.150
780	44924	376	0.9518	-50.124
44924	45287	376	0.97	-88.052
42998	47112	376	0.949	15.995
43013	47112	376	0.939	-72.058
732	6836	376	0.9016	-176.104
809	6836	376	0.9118	-88.051
42998	43013	376	0.972	88.052
43013	45287	376	0.9749	30.011
780	43013	376	0.9718	-168.187
732	780	376	0.9681	-44.026
732	809	376	0.9208	-88.052
732	45287	376	0.9485	-182.202
780	809	376	0.9155	-44.026
42998	45287	376	0.9691	118.063
780	45287	376	0.9771	-138.176
15885	25804	377	0.8866	-14.016
31955	47461	379	0.9182	0.000
23114	31955	379	0.8583	-68.063
23596	31955	379	0.8564	0.000
24193	31955	379	0.8086	-36.036
20672	31955	379	0.8332	-50.052
23418	27719	379	0.8224	88.090
23418	27799	379	0.8363	100.089
18542	23418	379	0.9197	-14.016
23114	24193	379	0.9136	-32.026
23114	27799	379	0.8582	-11.004
23114	47461	379	0.8938	-68.063
20672	23114	379	0.9516	18.011
23596	24193	379	0.7614	36.036
23596	47461	379	0.7675	0.000
20672	24193	379	0.9382	-14.016
20672	47461	379	0.8037	-50.052
18542	27719	379	0.785	74.074
18542	27799	379	0.8014	86.074
27719	27799	379	0.9025	12.000
44256	44551	382	0.9152	-1.007
44551	45116	382	0.958	32.027
44551	45898	382	0.8493	47.013
41454	44258	382	0.8001	-11.064
44258	44861	382	0.9126	-2.015
43604	44300	382	0.7943	15.995
44861	45898	382	0.91	-2.016
45116	45898	382	0.8503	14.986
44060	44861	382	0.8218	15.995
44060	44300	382	0.8568	-2.015
44256	45116	382	0.8893	31.020
22353	30636	383	0.9056	49.053
22353	38183	383	0.9183	-130.100
22353	40984	383	0.9196	-158.131
22353	42881	383	0.9109	-184.147
30636	38183	383	0.8564	-179.152
38183	38723	383	0.8979	-75.995
38723	40984	383	0.933	47.964
38723	42881	383	0.8884	21.948
38723	43920	383	0.8933	-10.078
38723	45186	383	0.8933	-66.141
38183	40984	383	0.9633	-28.031
38183	42881	383	0.9466	-54.047
38183	43920	383	0.9296	-86.073
38183	45186	383	0.97	-142.136
40984	45186	383	0.9518	-114.104
42881	45186	383	0.9372	-88.089
43920	45186	383	0.9224	-56.062
40984	42881	383	0.9393	-26.016
42881	43920	383	0.9102	-32.026
40984	43920	383	0.9641	-58.042
42058	44922	385	0.9851	30.011
32090	42058	385	0.9913	-44.026
968	981	386	0.9904	-30.059
981	996	386	0.9948	-1.998
981	1067	386	0.9885	-4.026
981	1070	386	0.9914	-32.057
968	996	386	0.9926	-32.057
996	1067	386	0.9873	-2.028
996	1070	386	0.9878	-30.059
968	1067	386	0.9868	-34.084
1067	1070	386	0.9858	-28.031
43043	43432	386	0.9561	174.141
1025	1104	386	0.9877	-62.116
1054	1104	386	0.9818	-30.059
1072	1104	386	0.9849	-28.031
1073	1104	386	0.9774	-185.072
1025	1073	386	0.9729	122.956
1054	1073	386	0.9693	155.013
1070	1073	386	0.9863	-185.072
1072	1073	386	0.9786	157.041
1025	1054	386	0.9976	-32.057
1025	1072	386	0.9806	-34.085
968	1070	386	0.9816	-62.116
1070	47721	386	0.9378	-123.272
43432	47721	386	0.9503	-190.184
41647	47721	386	0.9588	-150.144
1054	1072	386	0.9748	-2.028
40730	47721	386	0.9789	-42.192
45377	47721	386	0.9607	-73.093
6408	22019	388	0.8027	-128.026
20203	22019	388	0.9263	35.037
22019	27086	388	0.8938	-49.053
4374	8591	388	0.8939	-14.016
8591	14659	388	0.9136	-14.016
8591	23075	388	0.8026	1.990
6408	23075	388	0.8235	-38.016
20203	27086	388	0.9149	-14.016
16694	25245	389	0.9502	-14.016
16694	29862	389	0.934	-56.063
29862	37721	389	0.9849	-14.016
27773	38071	390	0.9217	127.914
27773	38824	390	0.9193	91.938
38071	38824	390	0.9531	-35.977
33682	43818	391	0.828	-170.204
40715	43818	391	0.8078	41.974
40848	43818	391	0.8293	55.989
40922	43818	391	0.8151	-108.152
42033	43818	391	0.9628	-24.058
43195	43818	391	0.9434	-130.100
43547	43818	391	0.967	44.026
33682	42033	391	0.8352	-146.146
40715	42033	391	0.7944	66.032
40848	42033	391	0.8349	80.047
40922	42033	391	0.8239	-84.094
42033	43195	391	0.9697	106.042
42033	43547	391	0.9294	-68.084
40715	40848	391	0.8979	-14.015
40715	40922	391	0.8008	150.126
40715	43195	391	0.8234	172.074
40715	43547	391	0.7882	-2.052
33682	43195	391	0.8926	-40.104
40848	43195	391	0.8757	186.089
40922	43195	391	0.8392	21.948
43195	43547	391	0.9258	-174.125
39399	43195	391	0.7862	-44.026
33682	37473	391	0.795	-106.042
33682	39399	391	0.7945	3.922
33682	40922	391	0.8542	-62.052
40848	40922	391	0.8395	164.141
40922	43547	391	0.7962	-152.178
40848	43547	391	0.814	11.964
5344	6256	392	0.8453	28.980
5344	7769	392	0.877	28.979
7769	28858	392	0.8667	-11.989
836	6256	392	0.9591	0.000
6256	7769	392	0.9441	-0.000
836	7769	392	0.8938	-0.000
21591	23057	395	0.9176	-58.042
21591	23268	395	0.7916	118.063
21591	24860	395	0.7994	60.021
21591	24958	395	0.9655	-116.084
21591	26333	395	0.913	-174.126
23057	23268	395	0.7741	176.105
23057	24860	395	0.7748	118.063
23057	24958	395	0.9222	-58.042
23057	26333	395	0.8714	-116.084
23268	24860	395	0.959	-58.042
24860	24958	395	0.7979	-176.105
24958	26333	395	0.945	-58.042
618	674	396	0.8733	57.959
618	726	396	0.8912	1.997
618	745	396	0.8845	59.956
618	817	396	0.8836	-1.997
618	827	396	0.9226	-57.958
618	829	396	0.9013	-115.917
618	850	396	0.8792	-55.961
618	860	396	0.8602	-173.876
618	866	396	0.8463	49.927
618	920	396	0.8055	3.994
674	745	396	0.9131	1.997
674	817	396	0.8992	-59.956
674	827	396	0.8814	-115.917
674	829	396	0.829	-173.876
674	866	396	0.926	-8.032
726	881	396	0.8942	59.956
745	881	396	0.906	1.997
850	881	396	0.8912	117.914
866	881	396	0.8295	12.026
881	920	396	0.9315	-57.959
726	866	396	0.922	47.930
745	866	396	0.9689	-10.029
817	866	396	0.9245	51.924
827	866	396	0.9141	107.885
829	866	396	0.86	165.844
850	866	396	0.8873	105.888
866	895	396	0.9103	6.034
726	920	396	0.9007	1.997
850	920	396	0.896	59.956
827	894	396	0.9433	-173.876
829	894	396	0.9693	-115.918
850	894	396	0.937	-175.873
860	894	396	0.9765	-57.959
745	895	396	0.8839	-3.994
817	895	396	0.9496	57.958
726	745	396	0.9637	57.959
726	817	396	0.9072	-3.994
726	827	396	0.9616	-59.956
726	829	396	0.9419	-117.914
726	850	396	0.9746	-57.958
726	860	396	0.907	-175.873
745	827	396	0.9427	-117.914
817	827	396	0.9249	-55.961
827	829	396	0.9737	-57.959
827	850	396	0.9585	1.997
827	860	396	0.9434	-115.917
745	817	396	0.9099	-61.953
745	829	396	0.893	-175.873
745	850	396	0.9393	-115.917
817	829	396	0.8758	-113.920
829	850	396	0.9464	59.956
829	860	396	0.9828	-57.959
817	860	396	0.813	-171.879
850	860	396	0.927	-117.914
19141	23515	397	0.8588	32.026
17157	23515	397	0.9491	-14.016
15401	17157	397	0.8593	-15.995
22305	23030	398	0.9857	-28.031
22305	24309	398	0.9825	-56.062
22305	33924	398	0.9456	-56.062
22305	34959	398	0.978	-84.094
22305	37684	398	0.9777	-70.078
22305	46228	398	0.9395	-112.125
22305	47232	398	0.9751	-70.078
9837	22305	398	0.9824	-28.031
26832	32332	398	0.9593	-28.031
27424	47232	398	0.9665	0.000
22	47232	398	0.9658	-28.031
22423	47232	398	0.9684	-28.031
23030	47232	398	0.9794	-42.047
24309	47232	398	0.9827	-14.016
37684	47232	398	0.9893	0.000
44808	47232	398	0.9711	-28.031
47232	47911	398	0.9738	28.031
47232	48055	398	0.9679	-0.000
22423	23030	398	0.947	14.016
23030	23979	398	0.9454	-17.966
23030	24309	398	0.9843	-28.031
23030	34959	398	0.9741	-56.063
23030	37684	398	0.9801	-42.047
23030	44808	398	0.9534	-14.016
23030	47911	398	0.958	-14.016
9837	23030	398	0.9797	-56.062
33924	34959	398	0.973	-28.032
34959	37684	398	0.9665	14.016
34959	38277	398	0.9575	-26.016
34959	40839	398	0.971	-28.031
34959	46228	398	0.9726	-28.031
24309	34959	398	0.971	-28.031
